event,timestamp
New Client Arrived at,1694696990799
A New Subscriber is Identified at,1694696990802
Start Generating Threshold at,1694696990804
Publish Filter to a New Meta Topic at,1694696990804
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696990804
Publish Filter to a New Meta Topic at,1694696990804
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696990804
Publish Filter to a New Meta Topic at,1694696990804
Latency to Publish the NEW Threshold is,0
Finish New Subscriber Related Operations at,1694696990804
New Client Arrived at,1694696990909
A New Subscriber is Identified at,1694696990910
Start Generating Threshold at,1694696990910
Start Generating Threshold at,1694696990910
Publish Filter to a New Meta Topic at,1694696990910
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696990910
Start Generating Threshold at,1694696990910
Finish New Subscriber Related Operations at,1694696990910
New Client Arrived at,1694696991013
A New Subscriber is Identified at,1694696991014
Start Generating Threshold at,1694696991014
Publish Filter to a New Meta Topic at,1694696991014
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991014
Start Generating Threshold at,1694696991014
Start Generating Threshold at,1694696991014
Start Generating Threshold at,1694696991014
Finish New Subscriber Related Operations at,1694696991014
New Client Arrived at,1694696991119
A New Subscriber is Identified at,1694696991119
Start Generating Threshold at,1694696991120
Start Generating Threshold at,1694696991120
Publish Filter to a New Meta Topic at,1694696991120
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991120
Start Generating Threshold at,1694696991120
Start Generating Threshold at,1694696991120
Start Generating Threshold at,1694696991120
Finish New Subscriber Related Operations at,1694696991120
New Client Arrived at,1694696991225
A New Subscriber is Identified at,1694696991225
Start Generating Threshold at,1694696991226
Start Generating Threshold at,1694696991226
Publish Filter to a New Meta Topic at,1694696991226
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991226
Start Generating Threshold at,1694696991226
Start Generating Threshold at,1694696991226
Start Generating Threshold at,1694696991226
Start Generating Threshold at,1694696991226
Finish New Subscriber Related Operations at,1694696991226
New Client Arrived at,1694696991328
A New Subscriber is Identified at,1694696991328
Start Generating Threshold at,1694696991329
Start Generating Threshold at,1694696991329
Publish Filter to a New Meta Topic at,1694696991329
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991329
Start Generating Threshold at,1694696991329
Start Generating Threshold at,1694696991329
Start Generating Threshold at,1694696991329
Start Generating Threshold at,1694696991330
Start Generating Threshold at,1694696991330
Finish New Subscriber Related Operations at,1694696991330
New Client Arrived at,1694696991433
A New Subscriber is Identified at,1694696991433
Start Generating Threshold at,1694696991433
Start Generating Threshold at,1694696991434
Start Generating Threshold at,1694696991434
Start Generating Threshold at,1694696991434
Start Generating Threshold at,1694696991434
Start Generating Threshold at,1694696991434
Start Generating Threshold at,1694696991434
Publish Filter to a New Meta Topic at,1694696991434
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991434
Start Generating Threshold at,1694696991434
Finish New Subscriber Related Operations at,1694696991435
New Client Arrived at,1694696991540
A New Subscriber is Identified at,1694696991540
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Publish Filter to a New Meta Topic at,1694696991540
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Start Generating Threshold at,1694696991540
Finish New Subscriber Related Operations at,1694696991540
New Client Arrived at,1694696991642
A New Subscriber is Identified at,1694696991642
Start Generating Threshold at,1694696991642
Start Generating Threshold at,1694696991642
Start Generating Threshold at,1694696991642
Start Generating Threshold at,1694696991643
Start Generating Threshold at,1694696991643
Start Generating Threshold at,1694696991643
Start Generating Threshold at,1694696991643
Start Generating Threshold at,1694696991643
Start Generating Threshold at,1694696991643
Start Generating Threshold at,1694696991643
Publish Filter to a New Meta Topic at,1694696991643
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991643
Finish New Subscriber Related Operations at,1694696991643
New Client Arrived at,1694696991746
A New Subscriber is Identified at,1694696991747
Start Generating Threshold at,1694696991747
Start Generating Threshold at,1694696991747
Start Generating Threshold at,1694696991747
Start Generating Threshold at,1694696991748
Start Generating Threshold at,1694696991748
Publish Filter to a New Meta Topic at,1694696991748
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991748
Start Generating Threshold at,1694696991748
Start Generating Threshold at,1694696991748
Start Generating Threshold at,1694696991748
Start Generating Threshold at,1694696991748
Start Generating Threshold at,1694696991749
Start Generating Threshold at,1694696991749
Finish New Subscriber Related Operations at,1694696991749
New Client Arrived at,1694696991854
A New Subscriber is Identified at,1694696991854
Start Generating Threshold at,1694696991854
Start Generating Threshold at,1694696991854
Start Generating Threshold at,1694696991854
Start Generating Threshold at,1694696991854
Start Generating Threshold at,1694696991854
Start Generating Threshold at,1694696991855
Start Generating Threshold at,1694696991855
Start Generating Threshold at,1694696991855
Start Generating Threshold at,1694696991855
Start Generating Threshold at,1694696991855
Start Generating Threshold at,1694696991855
Start Generating Threshold at,1694696991855
Start Generating Threshold at,1694696991855
Publish Filter to a New Meta Topic at,1694696991855
Latency to Publish the NEW Threshold is,0
Finish New Subscriber Related Operations at,1694696991855
New Client Arrived at,1694696991959
A New Subscriber is Identified at,1694696991959
Start Generating Threshold at,1694696991960
Start Generating Threshold at,1694696991960
Start Generating Threshold at,1694696991960
Publish Filter to a New Meta Topic at,1694696991960
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696991960
Start Generating Threshold at,1694696991961
Start Generating Threshold at,1694696991961
Start Generating Threshold at,1694696991961
Start Generating Threshold at,1694696991961
Start Generating Threshold at,1694696991961
Start Generating Threshold at,1694696991961
Start Generating Threshold at,1694696991962
Start Generating Threshold at,1694696991962
Start Generating Threshold at,1694696991962
Start Generating Threshold at,1694696991962
Finish New Subscriber Related Operations at,1694696991962
New Client Arrived at,1694696992065
A New Subscriber is Identified at,1694696992065
Start Generating Threshold at,1694696992066
Start Generating Threshold at,1694696992066
Start Generating Threshold at,1694696992066
Publish Filter to a New Meta Topic at,1694696992066
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696992066
Start Generating Threshold at,1694696992066
Start Generating Threshold at,1694696992066
Start Generating Threshold at,1694696992066
Start Generating Threshold at,1694696992066
Start Generating Threshold at,1694696992067
Start Generating Threshold at,1694696992067
Start Generating Threshold at,1694696992067
Start Generating Threshold at,1694696992067
Start Generating Threshold at,1694696992067
Start Generating Threshold at,1694696992067
Start Generating Threshold at,1694696992067
Finish New Subscriber Related Operations at,1694696992067
New Client Arrived at,1694696992172
A New Subscriber is Identified at,1694696992173
Start Generating Threshold at,1694696992173
Start Generating Threshold at,1694696992173
Start Generating Threshold at,1694696992173
Start Generating Threshold at,1694696992174
Start Generating Threshold at,1694696992174
Start Generating Threshold at,1694696992174
Start Generating Threshold at,1694696992174
Start Generating Threshold at,1694696992174
Start Generating Threshold at,1694696992174
Publish Filter to a New Meta Topic at,1694696992174
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696992175
Start Generating Threshold at,1694696992175
Start Generating Threshold at,1694696992175
Start Generating Threshold at,1694696992175
Start Generating Threshold at,1694696992175
Start Generating Threshold at,1694696992175
Start Generating Threshold at,1694696992175
Finish New Subscriber Related Operations at,1694696992175
New Client Arrived at,1694696992280
A New Subscriber is Identified at,1694696992280
Start Generating Threshold at,1694696992280
Start Generating Threshold at,1694696992280
Start Generating Threshold at,1694696992280
Start Generating Threshold at,1694696992280
Start Generating Threshold at,1694696992280
Start Generating Threshold at,1694696992280
Start Generating Threshold at,1694696992280
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Publish Filter to a New Meta Topic at,1694696992281
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Start Generating Threshold at,1694696992281
Finish New Subscriber Related Operations at,1694696992281
New Client Arrived at,1694696992382
A New Subscriber is Identified at,1694696992382
Start Generating Threshold at,1694696992383
Publish Filter to a New Meta Topic at,1694696992383
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696992383
Start Generating Threshold at,1694696992383
Start Generating Threshold at,1694696992383
Start Generating Threshold at,1694696992383
Start Generating Threshold at,1694696992383
Start Generating Threshold at,1694696992383
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992384
Start Generating Threshold at,1694696992385
Start Generating Threshold at,1694696992385
Finish New Subscriber Related Operations at,1694696992385
New Client Arrived at,1694696992487
A New Subscriber is Identified at,1694696992487
Start Generating Threshold at,1694696992487
Start Generating Threshold at,1694696992487
Start Generating Threshold at,1694696992487
Publish Filter to a New Meta Topic at,1694696992487
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696992487
Start Generating Threshold at,1694696992487
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Start Generating Threshold at,1694696992488
Finish New Subscriber Related Operations at,1694696992488
New Client Arrived at,1694696992593
A New Subscriber is Identified at,1694696992594
Start Generating Threshold at,1694696992594
Publish Filter to a New Meta Topic at,1694696992594
Latency to Publish the NEW Threshold is,0
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992594
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Start Generating Threshold at,1694696992595
Finish New Subscriber Related Operations at,1694696992595
